Date,d,wm_yr_wk,weekday,month,year,Hobbies,Foods,HouseHold,event_name_1,event_type_1,event_name_2,event_type_2
2012-10-25,636,11239,Thursday,10,2012,2094.0,16225.0,5993.0,"","","",""
2012-10-26,637,11239,Friday,10,2012,2777.0,21648.0,7438.0,EidAlAdha,Religious,"",""
2012-10-27,638,11240,Saturday,10,2012,3015.0,26069.0,9463.0,"","","",""
2012-10-28,639,11240,Sunday,10,2012,2812.0,25456.0,8916.0,"","","",""
2012-10-29,640,11240,Monday,10,2012,2342.0,18854.0,6385.0,"","","",""
2012-10-30,641,11240,Tuesday,10,2012,2373.0,19666.0,6041.0,"","","",""
2012-10-31,642,11240,Wednesday,10,2012,2001.0,17521.0,5453.0,Halloween,Cultural,"",""
2012-11-01,643,11240,Thursday,11,2012,2518.0,20551.0,7982.0,"","","",""
2012-11-02,644,11240,Friday,11,2012,2954.0,24094.0,8466.0,"","","",""
2012-11-03,645,11241,Saturday,11,2012,3307.0,31396.0,10376.0,"","","",""
2012-11-04,646,11241,Sunday,11,2012,2915.0,29166.0,10464.0,"","","",""
2012-11-05,647,11241,Monday,11,2012,2145.0,23990.0,6922.0,"","","",""
2012-11-06,648,11241,Tuesday,11,2012,2029.0,22357.0,6128.0,"","","",""
2012-11-07,649,11241,Wednesday,11,2012,2072.0,21404.0,6207.0,"","","",""
2012-11-08,650,11241,Thursday,11,2012,2191.0,22229.0,6337.0,"","","",""
2012-11-09,651,11241,Friday,11,2012,2413.0,25947.0,7362.0,"","","",""
2012-11-10,652,11242,Saturday,11,2012,3237.0,30152.0,9495.0,"","","",""
2012-11-11,653,11242,Sunday,11,2012,3004.0,31469.0,9044.0,VeteransDay,National,"",""
2012-11-12,654,11242,Monday,11,2012,2202.0,24447.0,6564.0,"","","",""
2012-11-13,655,11242,Tuesday,11,2012,2120.0,20713.0,5475.0,"","","",""
2012-11-14,656,11242,Wednesday,11,2012,1876.0,20250.0,5709.0,"","","",""
2012-11-15,657,11242,Thursday,11,2012,1967.0,21876.0,5870.0,"","","",""
2012-11-16,658,11242,Friday,11,2012,2396.0,22120.0,7100.0,"","","",""
2012-11-17,659,11243,Saturday,11,2012,3157.0,27847.0,9437.0,"","","",""
2012-11-18,660,11243,Sunday,11,2012,2609.0,26083.0,8884.0,"","","",""
2012-11-19,661,11243,Monday,11,2012,2253.0,20534.0,6543.0,"","","",""
2012-11-20,662,11243,Tuesday,11,2012,2205.0,21783.0,6286.0,"","","",""
2012-11-21,663,11243,Wednesday,11,2012,2195.0,25814.0,7199.0,"","","",""
2012-11-22,664,11243,Thursday,11,2012,1064.0,16806.0,4039.0,Thanksgiving,National,"",""
2012-11-23,665,11243,Friday,11,2012,1958.0,15448.0,6017.0,"","","",""
2012-11-24,666,11244,Saturday,11,2012,2335.0,20047.0,7634.0,"","","",""
2012-11-25,667,11244,Sunday,11,2012,2579.0,22240.0,7913.0,"","","",""
2012-11-26,668,11244,Monday,11,2012,2253.0,17631.0,6592.0,"","","",""
2012-11-27,669,11244,Tuesday,11,2012,1927.0,16702.0,5860.0,"","","",""
2012-11-28,670,11244,Wednesday,11,2012,1964.0,16091.0,5490.0,"","","",""
2012-11-29,671,11244,Thursday,11,2012,2036.0,16222.0,5610.0,"","","",""
2012-11-30,672,11244,Friday,11,2012,2471.0,19942.0,7976.0,"","","",""
2012-12-01,673,11245,Saturday,12,2012,3432.0,28613.0,10451.0,"","","",""
2012-12-02,674,11245,Sunday,12,2012,2780.0,28916.0,9244.0,"","","",""
2012-12-03,675,11245,Monday,12,2012,2661.0,24834.0,7842.0,"","","",""
2012-12-04,676,11245,Tuesday,12,2012,2292.0,20223.0,6304.0,"","","",""
2012-12-05,677,11245,Wednesday,12,2012,2237.0,23165.0,5782.0,"","","",""
2012-12-06,678,11245,Thursday,12,2012,2134.0,22771.0,6219.0,"","","",""
2012-12-07,679,11245,Friday,12,2012,2386.0,23991.0,7217.0,"","","",""
2012-12-08,680,11246,Saturday,12,2012,2927.0,29897.0,8749.0,"","","",""
2012-12-09,681,11246,Sunday,12,2012,2877.0,31226.0,8423.0,"","","",""
2012-12-10,682,11246,Monday,12,2012,2345.0,22891.0,5853.0,"","","",""
2012-12-11,683,11246,Tuesday,12,2012,2223.0,22120.0,5955.0,"","","",""
2012-12-12,684,11246,Wednesday,12,2012,2300.0,22416.0,5300.0,"","","",""
2012-12-13,685,11246,Thursday,12,2012,2194.0,20762.0,5715.0,"","","",""
2012-12-14,686,11246,Friday,12,2012,2368.0,23976.0,6558.0,"","","",""
2012-12-15,687,11247,Saturday,12,2012,3105.0,30620.0,8665.0,"","","",""
2012-12-16,688,11247,Sunday,12,2012,2891.0,28690.0,8472.0,Chanukah End,Religious,"",""
2012-12-17,689,11247,Monday,12,2012,2364.0,22260.0,6401.0,"","","",""
2012-12-18,690,11247,Tuesday,12,2012,2257.0,22052.0,5945.0,"","","",""
2012-12-19,691,11247,Wednesday,12,2012,2508.0,23370.0,5904.0,"","","",""
2012-12-20,692,11247,Thursday,12,2012,2159.0,22648.0,6065.0,"","","",""
2012-12-21,693,11247,Friday,12,2012,2795.0,23188.0,6865.0,"","","",""
2012-12-22,694,11248,Saturday,12,2012,2976.0,28583.0,8456.0,"","","",""
2012-12-23,695,11248,Sunday,12,2012,2586.0,28624.0,7777.0,"","","",""
2012-12-24,696,11248,Monday,12,2012,1865.0,24903.0,5855.0,"","","",""
2012-12-25,697,11248,Tuesday,12,2012,0.0,11.0,0.0,Christmas,National,"",""
2012-12-26,698,11248,Wednesday,12,2012,2172.0,19822.0,7707.0,"","","",""
2012-12-27,699,11248,Thursday,12,2012,2183.0,19236.0,7667.0,"","","",""
2012-12-28,700,11248,Friday,12,2012,2377.0,21208.0,8762.0,"","","",""
2012-12-29,701,11249,Saturday,12,2012,2555.0,24343.0,10256.0,"","","",""
2012-12-30,702,11249,Sunday,12,2012,2352.0,24322.0,9025.0,"","","",""
2012-12-31,703,11249,Monday,12,2012,2028.0,25935.0,7073.0,"","","",""
2013-01-01,704,11249,Tuesday,1,2013,1558.0,16828.0,5701.0,NewYear,National,"",""
2013-01-02,705,11249,Wednesday,1,2013,2145.0,22648.0,7391.0,"","","",""
2013-01-03,706,11249,Thursday,1,2013,2352.0,26156.0,7733.0,"","","",""
2013-01-04,707,11249,Friday,1,2013,2412.0,23357.0,7973.0,"","","",""
2013-01-05,708,11250,Saturday,1,2013,2784.0,30987.0,9516.0,"","","",""
2013-01-06,709,11250,Sunday,1,2013,2682.0,32464.0,8848.0,"","","",""
2013-01-07,710,11250,Monday,1,2013,2000.0,24699.0,6818.0,OrthodoxChristmas,Religious,"",""
2013-01-08,711,11250,Tuesday,1,2013,2041.0,23130.0,6049.0,"","","",""
2013-01-09,712,11250,Wednesday,1,2013,1865.0,22884.0,4783.0,"","","",""
2013-01-10,713,11250,Thursday,1,2013,2141.0,22345.0,5307.0,"","","",""
2013-01-11,714,11250,Friday,1,2013,2416.0,25522.0,6538.0,"","","",""
2013-01-12,715,11251,Saturday,1,2013,2956.0,33861.0,9061.0,"","","",""
2013-01-13,716,11251,Sunday,1,2013,2630.0,30024.0,7553.0,"","","",""
2013-01-14,717,11251,Monday,1,2013,1968.0,23223.0,5423.0,"","","",""
2013-01-15,718,11251,Tuesday,1,2013,1979.0,23516.0,5406.0,"","","",""
2013-01-16,719,11251,Wednesday,1,2013,2041.0,20568.0,6193.0,"","","",""
2013-01-17,720,11251,Thursday,1,2013,2248.0,20109.0,6013.0,"","","",""
2013-01-18,721,11251,Friday,1,2013,2400.0,22682.0,7730.0,"","","",""
2013-01-19,722,11252,Saturday,1,2013,3147.0,29292.0,9828.0,"","","",""
2013-01-20,723,11252,Sunday,1,2013,2612.0,26056.0,8373.0,"","","",""
2013-01-21,724,11252,Monday,1,2013,2603.0,21587.0,6697.0,MartinLutherKingDay,National,"",""
2013-01-22,725,11252,Tuesday,1,2013,2052.0,17919.0,5585.0,"","","",""
2013-01-23,726,11252,Wednesday,1,2013,2954.0,16904.0,5736.0,"","","",""
2013-01-24,727,11252,Thursday,1,2013,2852.0,16685.0,5430.0,"","","",""
2013-01-25,728,11252,Friday,1,2013,3372.0,19707.0,6773.0,"","","",""
2013-01-26,729,11301,Saturday,1,2013,4286.0,26805.0,9602.0,"","","",""
2013-01-27,730,11301,Sunday,1,2013,3840.0,25966.0,8621.0,"","","",""
2013-01-28,731,11301,Monday,1,2013,2806.0,18993.0,5997.0,"","","",""
2013-01-29,732,11301,Tuesday,1,2013,2919.0,17484.0,5146.0,"","","",""
2013-01-30,733,11301,Wednesday,1,2013,2574.0,16038.0,4911.0,"","","",""
2013-01-31,734,11301,Thursday,1,2013,2961.0,17846.0,5944.0,"","","",""
2013-02-01,735,11301,Friday,2,2013,4200.0,25582.0,9294.0,"","","",""
2013-02-02,736,11302,Saturday,2,2013,5210.0,34887.0,10935.0,"","","",""
2013-02-03,737,11302,Sunday,2,2013,2868.0,30430.0,8260.0,SuperBowl,Sporting,"",""
2013-02-04,738,11302,Monday,2,2013,2551.0,20219.0,6222.0,"","","",""
2013-02-05,739,11302,Tuesday,2,2013,2347.0,22707.0,6579.0,"","","",""
2013-02-06,740,11302,Wednesday,2,2013,2650.0,22953.0,6334.0,"","","",""
2013-02-07,741,11302,Thursday,2,2013,2199.0,20991.0,6509.0,"","","",""
2013-02-08,742,11302,Friday,2,2013,2702.0,24889.0,7955.0,"","","",""
2013-02-09,743,11303,Saturday,2,2013,3364.0,31984.0,10504.0,"","","",""
2013-02-10,744,11303,Sunday,2,2013,3886.0,29611.0,10413.0,"","","",""
2013-02-11,745,11303,Monday,2,2013,3241.0,25937.0,7439.0,"","","",""
2013-02-12,746,11303,Tuesday,2,2013,3132.0,25415.0,7594.0,"","","",""
2013-02-13,747,11303,Wednesday,2,2013,3334.0,27334.0,7883.0,LentStart,Religious,"",""
2013-02-14,748,11303,Thursday,2,2013,2646.0,21202.0,6361.0,ValentinesDay,Cultural,"",""
2013-02-15,749,11303,Friday,2,2013,3507.0,25413.0,9340.0,"","","",""
2013-02-16,750,11304,Saturday,2,2013,4454.0,28916.0,11787.0,"","","",""
2013-02-17,751,11304,Sunday,2,2013,3826.0,29237.0,11590.0,"","","",""
2013-02-18,752,11304,Monday,2,2013,3020.0,22970.0,8648.0,PresidentsDay,National,"",""
2013-02-19,753,11304,Tuesday,2,2013,2695.0,18853.0,6700.0,"","","",""
2013-02-20,754,11304,Wednesday,2,2013,2967.0,20025.0,7209.0,LentWeek2,Religious,"",""
2013-02-21,755,11304,Thursday,2,2013,2895.0,20867.0,7646.0,"","","",""
2013-02-22,756,11304,Friday,2,2013,3329.0,21138.0,8096.0,"","","",""
2013-02-23,757,11305,Saturday,2,2013,4759.0,27466.0,10806.0,"","","",""
2013-02-24,758,11305,Sunday,2,2013,3916.0,29355.0,10871.0,Purim End,Religious,"",""
2013-02-25,759,11305,Monday,2,2013,2985.0,21493.0,7542.0,"","","",""
2013-02-26,760,11305,Tuesday,2,2013,2617.0,18291.0,6420.0,"","","",""
2013-02-27,761,11305,Wednesday,2,2013,2846.0,18071.0,6967.0,"","","",""
2013-02-28,762,11305,Thursday,2,2013,3278.0,19375.0,7721.0,"","","",""
2013-03-01,763,11305,Friday,3,2013,4230.0,24951.0,10270.0,"","","",""
2013-03-02,764,11306,Saturday,3,2013,5171.0,32356.0,12245.0,"","","",""
2013-03-03,765,11306,Sunday,3,2013,3380.0,33910.0,10957.0,"","","",""
2013-03-04,766,11306,Monday,3,2013,2622.0,24929.0,8266.0,"","","",""
2013-03-05,767,11306,Tuesday,3,2013,2233.0,22419.0,6584.0,"","","",""
2013-03-06,768,11306,Wednesday,3,2013,2271.0,23062.0,6695.0,"","","",""
2013-03-07,769,11306,Thursday,3,2013,2160.0,21086.0,6524.0,"","","",""
2013-03-08,770,11306,Friday,3,2013,2516.0,23972.0,7804.0,"","","",""
2013-03-09,771,11307,Saturday,3,2013,3347.0,30868.0,10674.0,"","","",""
2013-03-10,772,11307,Sunday,3,2013,3851.0,29767.0,10490.0,"","","",""
2013-03-11,773,11307,Monday,3,2013,3230.0,25051.0,8157.0,"","","",""
2013-03-12,774,11307,Tuesday,3,2013,2832.0,23643.0,7317.0,"","","",""
2013-03-13,775,11307,Wednesday,3,2013,2912.0,21754.0,7142.0,"","","",""
2013-03-14,776,11307,Thursday,3,2013,3075.0,22943.0,7149.0,"","","",""
2013-03-15,777,11307,Friday,3,2013,3506.0,25947.0,8048.0,"","","",""
2013-03-16,778,11308,Saturday,3,2013,4029.0,28892.0,10731.0,"","","",""
2013-03-17,779,11308,Sunday,3,2013,3700.0,28515.0,10355.0,StPatricksDay,Cultural,"",""
2013-03-18,780,11308,Monday,3,2013,2928.0,21001.0,7436.0,"","","",""
2013-03-19,781,11308,Tuesday,3,2013,2982.0,19166.0,6864.0,"","","",""
2013-03-20,782,11308,Wednesday,3,2013,3013.0,19435.0,7008.0,"","","",""
2013-03-21,783,11308,Thursday,3,2013,2914.0,19562.0,7166.0,"","","",""
2013-03-22,784,11308,Friday,3,2013,3627.0,21670.0,7871.0,"","","",""
2013-03-23,785,11309,Saturday,3,2013,4387.0,26036.0,10197.0,"","","",""
2013-03-24,786,11309,Sunday,3,2013,3294.0,27124.0,10215.0,"","","",""
2013-03-25,787,11309,Monday,3,2013,2389.0,20071.0,7207.0,"","","",""
2013-03-26,788,11309,Tuesday,3,2013,2117.0,19691.0,6824.0,"","","",""
2013-03-27,789,11309,Wednesday,3,2013,2621.0,19087.0,6550.0,"","","",""
2013-03-28,790,11309,Thursday,3,2013,2341.0,20338.0,6975.0,"","","",""
2013-03-29,791,11309,Friday,3,2013,2846.0,26055.0,9166.0,"","","",""
2013-03-30,792,11310,Saturday,3,2013,3315.0,32020.0,11075.0,"","","",""
2013-03-31,793,11310,Sunday,3,2013,2695.0,24003.0,7750.0,Easter,Cultural,"",""
2013-04-01,794,11310,Monday,4,2013,3496.0,21706.0,9320.0,"","","",""
2013-04-02,795,11310,Tuesday,4,2013,3612.0,22632.0,8398.0,Pesach End,Religious,"",""
2013-04-03,796,11310,Wednesday,4,2013,3541.0,23573.0,8480.0,"","","",""
2013-04-04,797,11310,Thursday,4,2013,2893.0,21193.0,8088.0,"","","",""
2013-04-05,798,11310,Friday,4,2013,3771.0,25379.0,8906.0,"","","",""
2013-04-06,799,11311,Saturday,4,2013,4289.0,31473.0,11059.0,"","","",""
2013-04-07,800,11311,Sunday,4,2013,4268.0,30830.0,11346.0,"","","",""
2013-04-08,801,11311,Monday,4,2013,3075.0,23785.0,8157.0,"","","",""
2013-04-09,802,11311,Tuesday,4,2013,3109.0,23043.0,7598.0,"","","",""
2013-04-10,803,11311,Wednesday,4,2013,3172.0,21393.0,6876.0,"","","",""
2013-04-11,804,11311,Thursday,4,2013,3243.0,22549.0,6900.0,"","","",""
2013-04-12,805,11311,Friday,4,2013,3322.0,24774.0,7986.0,"","","",""
2013-04-13,806,11312,Saturday,4,2013,4569.0,28709.0,10367.0,"","","",""
2013-04-14,807,11312,Sunday,4,2013,4249.0,29264.0,10477.0,"","","",""
2013-04-15,808,11312,Monday,4,2013,3377.0,23237.0,7488.0,"","","",""
2013-04-16,809,11312,Tuesday,4,2013,3075.0,20672.0,7292.0,"","","",""
2013-04-17,810,11312,Wednesday,4,2013,2775.0,19375.0,6665.0,"","","",""
2013-04-18,811,11312,Thursday,4,2013,3141.0,18442.0,6891.0,"","","",""
2013-04-19,812,11312,Friday,4,2013,3319.0,21730.0,7780.0,"","","",""
2013-04-20,813,11313,Saturday,4,2013,4384.0,26066.0,10407.0,"","","",""
2013-04-21,814,11313,Sunday,4,2013,3967.0,25582.0,10382.0,"","","",""
2013-04-22,815,11313,Monday,4,2013,3319.0,19172.0,7460.0,"","","",""
2013-04-23,816,11313,Tuesday,4,2013,2876.0,17401.0,6782.0,"","","",""
2013-04-24,817,11313,Wednesday,4,2013,3327.0,17545.0,6735.0,"","","",""
2013-04-25,818,11313,Thursday,4,2013,3095.0,17554.0,6827.0,"","","",""
2013-04-26,819,11313,Friday,4,2013,3522.0,19704.0,7980.0,"","","",""
2013-04-27,820,11314,Saturday,4,2013,3849.0,22315.0,9165.0,"","","",""
2013-04-28,821,11314,Sunday,4,2013,3295.0,25399.0,10208.0,"","","",""
2013-04-29,822,11314,Monday,4,2013,2097.0,18096.0,7252.0,"","","",""
2013-04-30,823,11314,Tuesday,4,2013,2471.0,18544.0,7129.0,"","","",""
2013-05-01,824,11314,Wednesday,5,2013,2541.0,20574.0,8243.0,"","","",""
2013-05-02,825,11314,Thursday,5,2013,2313.0,21954.0,7474.0,"","","",""
2013-05-03,826,11314,Friday,5,2013,2767.0,25476.0,8707.0,"","","",""
2013-05-04,827,11315,Saturday,5,2013,3072.0,27819.0,9921.0,"","","",""
2013-05-05,828,11315,Sunday,5,2013,3751.0,29669.0,9783.0,OrthodoxEaster,Religious,Cinco De Mayo,Cultural
2013-05-06,829,11315,Monday,5,2013,3109.0,24738.0,7521.0,"","","",""
2013-05-07,830,11315,Tuesday,5,2013,2775.0,21957.0,6941.0,"","","",""
2013-05-08,831,11315,Wednesday,5,2013,3038.0,21410.0,6898.0,"","","",""
2013-05-09,832,11315,Thursday,5,2013,3350.0,22813.0,6775.0,"","","",""
2013-05-10,833,11315,Friday,5,2013,3581.0,22375.0,7541.0,"","","",""
2013-05-11,834,11316,Saturday,5,2013,4903.0,30396.0,10086.0,"","","",""
2013-05-12,835,11316,Sunday,5,2013,3125.0,25844.0,8421.0,Mother's day,Cultural,"",""
2013-05-13,836,11316,Monday,5,2013,3249.0,23482.0,7878.0,"","","",""
2013-05-14,837,11316,Tuesday,5,2013,3273.0,22246.0,7366.0,"","","",""
2013-05-15,838,11316,Wednesday,5,2013,3505.0,23815.0,7291.0,"","","",""
2013-05-16,839,11316,Thursday,5,2013,3225.0,21219.0,7493.0,"","","",""
2013-05-17,840,11316,Friday,5,2013,3395.0,22988.0,8299.0,"","","",""
2013-05-18,841,11317,Saturday,5,2013,4278.0,26413.0,10139.0,"","","",""
2013-05-19,842,11317,Sunday,5,2013,4086.0,28247.0,10340.0,"","","",""
2013-05-20,843,11317,Monday,5,2013,3219.0,22301.0,8126.0,"","","",""
2013-05-21,844,11317,Tuesday,5,2013,3089.0,19944.0,7253.0,"","","",""
2013-05-22,845,11317,Wednesday,5,2013,3182.0,18765.0,6988.0,"","","",""
2013-05-23,846,11317,Thursday,5,2013,3304.0,20410.0,7188.0,"","","",""
2013-05-24,847,11317,Friday,5,2013,3961.0,22671.0,8449.0,"","","",""
2013-05-25,848,11318,Saturday,5,2013,4191.0,25491.0,9461.0,"","","",""
2013-05-26,849,11318,Sunday,5,2013,3579.0,23971.0,8499.0,"","","",""
2013-05-27,850,11318,Monday,5,2013,3503.0,23786.0,8988.0,MemorialDay,National,"",""
2013-05-28,851,11318,Tuesday,5,2013,3316.0,18871.0,7111.0,"","","",""
2013-05-29,852,11318,Wednesday,5,2013,3140.0,17287.0,6540.0,"","","",""
2013-05-30,853,11318,Thursday,5,2013,2920.0,18359.0,6846.0,"","","",""
2013-05-31,854,11318,Friday,5,2013,3648.0,23075.0,9363.0,"","","",""
2013-06-01,855,11319,Saturday,6,2013,4518.0,28849.0,11441.0,"","","",""
2013-06-02,856,11319,Sunday,6,2013,4693.0,31298.0,11511.0,"","","",""
2013-06-03,857,11319,Monday,6,2013,3934.0,26292.0,9019.0,"","","",""
2013-06-04,858,11319,Tuesday,6,2013,3188.0,22851.0,7770.0,"","","",""
2013-06-05,859,11319,Wednesday,6,2013,3701.0,24576.0,7634.0,"","","",""
2013-06-06,860,11319,Thursday,6,2013,3377.0,23404.0,7385.0,NBAFinalsStart,Sporting,"",""
2013-06-07,861,11319,Friday,6,2013,3645.0,25723.0,8234.0,"","","",""
2013-06-08,862,11320,Saturday,6,2013,4272.0,30454.0,9921.0,"","","",""
2013-06-09,863,11320,Sunday,6,2013,4159.0,33633.0,10372.0,"","","",""
2013-06-10,864,11320,Monday,6,2013,3338.0,25646.0,7785.0,"","","",""
2013-06-11,865,11320,Tuesday,6,2013,3170.0,24396.0,7059.0,"","","",""
2013-06-12,866,11320,Wednesday,6,2013,3262.0,23761.0,6919.0,"","","",""
2013-06-13,867,11320,Thursday,6,2013,3499.0,23801.0,6888.0,"","","",""
2013-06-14,868,11320,Friday,6,2013,3644.0,27608.0,8515.0,"","","",""
2013-06-15,869,11321,Saturday,6,2013,4131.0,32134.0,10044.0,"","","",""
2013-06-16,870,11321,Sunday,6,2013,3783.0,27319.0,8588.0,Father's day,Cultural,"",""
2013-06-17,871,11321,Monday,6,2013,3247.0,23283.0,7588.0,"","","",""
2013-06-18,872,11321,Tuesday,6,2013,3322.0,20606.0,7249.0,"","","",""
2013-06-19,873,11321,Wednesday,6,2013,3312.0,20674.0,7084.0,"","","",""
2013-06-20,874,11321,Thursday,6,2013,3367.0,21402.0,7002.0,NBAFinalsEnd,Sporting,"",""
2013-06-21,875,11321,Friday,6,2013,3895.0,24488.0,8320.0,"","","",""
2013-06-22,876,11322,Saturday,6,2013,4409.0,27911.0,9956.0,"","","",""
2013-06-23,877,11322,Sunday,6,2013,3689.0,29458.0,10128.0,"","","",""
2013-06-24,878,11322,Monday,6,2013,3478.0,22707.0,7933.0,"","","",""
2013-06-25,879,11322,Tuesday,6,2013,3256.0,21243.0,7104.0,"","","",""
2013-06-26,880,11322,Wednesday,6,2013,3144.0,20832.0,6380.0,"","","",""
2013-06-27,881,11322,Thursday,6,2013,3113.0,21410.0,6934.0,"","","",""
2013-06-28,882,11322,Friday,6,2013,3365.0,25490.0,7898.0,"","","",""
2013-06-29,883,11323,Saturday,6,2013,4001.0,31071.0,9877.0,"","","",""
2013-06-30,884,11323,Sunday,6,2013,4326.0,30544.0,9953.0,"","","",""
2013-07-01,885,11323,Monday,7,2013,3728.0,26314.0,8674.0,"","","",""
2013-07-02,886,11323,Tuesday,7,2013,3188.0,26303.0,7751.0,"","","",""
2013-07-03,887,11323,Wednesday,7,2013,3946.0,31602.0,8451.0,"","","",""
2013-07-04,888,11323,Thursday,7,2013,2883.0,27106.0,6794.0,IndependenceDay,National,"",""
2013-07-05,889,11323,Friday,7,2013,3578.0,28648.0,8581.0,"","","",""
2013-07-06,890,11324,Saturday,7,2013,3777.0,28951.0,9104.0,"","","",""
2013-07-07,891,11324,Sunday,7,2013,3548.0,31319.0,9757.0,"","","",""
2013-07-08,892,11324,Monday,7,2013,3044.0,26562.0,7854.0,"","","",""
2013-07-09,893,11324,Tuesday,7,2013,2704.0,27131.0,7418.0,Ramadan starts,Religious,"",""
2013-07-10,894,11324,Wednesday,7,2013,3000.0,24293.0,7286.0,"","","",""
2013-07-11,895,11324,Thursday,7,2013,3051.0,25863.0,7447.0,"","","",""
2013-07-12,896,11324,Friday,7,2013,3532.0,28372.0,9375.0,"","","",""
2013-07-13,897,11325,Saturday,7,2013,3675.0,30521.0,10989.0,"","","",""
2013-07-14,898,11325,Sunday,7,2013,3634.0,32337.0,10701.0,"","","",""
2013-07-15,899,11325,Monday,7,2013,3079.0,26504.0,8041.0,"","","",""
2013-07-16,900,11325,Tuesday,7,2013,3257.0,22897.0,7783.0,"","","",""
2013-07-17,901,11325,Wednesday,7,2013,3044.0,22318.0,7105.0,"","","",""
2013-07-18,902,11325,Thursday,7,2013,3013.0,23872.0,7036.0,"","","",""
2013-07-19,903,11325,Friday,7,2013,3375.0,24589.0,8230.0,"","","",""
2013-07-20,904,11326,Saturday,7,2013,4373.0,27666.0,9488.0,"","","",""
2013-07-21,905,11326,Sunday,7,2013,3823.0,28334.0,9882.0,"","","",""
2013-07-22,906,11326,Monday,7,2013,2834.0,22238.0,7131.0,"","","",""
2013-07-23,907,11326,Tuesday,7,2013,3101.0,21349.0,6854.0,"","","",""
2013-07-24,908,11326,Wednesday,7,2013,2835.0,20791.0,7842.0,"","","",""
2013-07-25,909,11326,Thursday,7,2013,3066.0,21528.0,7222.0,"","","",""
2013-07-26,910,11326,Friday,7,2013,3465.0,24752.0,8626.0,"","","",""
2013-07-27,911,11327,Saturday,7,2013,3812.0,27739.0,10121.0,"","","",""
2013-07-28,912,11327,Sunday,7,2013,3508.0,27807.0,9165.0,"","","",""
2013-07-29,913,11327,Monday,7,2013,3064.0,21587.0,7112.0,"","","",""
2013-07-30,914,11327,Tuesday,7,2013,2992.0,20370.0,6800.0,"","","",""
2013-07-31,915,11327,Wednesday,7,2013,3214.0,20925.0,7116.0,"","","",""
2013-08-01,916,11327,Thursday,8,2013,3540.0,25116.0,8653.0,"","","",""
2013-08-02,917,11327,Friday,8,2013,4131.0,28261.0,9271.0,"","","",""
2013-08-03,918,11328,Saturday,8,2013,4312.0,32470.0,10323.0,"","","",""
2013-08-04,919,11328,Sunday,8,2013,3708.0,30305.0,10426.0,"","","",""
2013-08-05,920,11328,Monday,8,2013,3546.0,27486.0,8117.0,"","","",""
2013-08-06,921,11328,Tuesday,8,2013,3079.0,26383.0,7232.0,"","","",""
2013-08-07,922,11328,Wednesday,8,2013,2610.0,25500.0,6969.0,"","","",""
2013-08-08,923,11328,Thursday,8,2013,2796.0,24957.0,7133.0,Eid al-Fitr,Religious,"",""
2013-08-09,924,11328,Friday,8,2013,3280.0,28796.0,8623.0,"","","",""
2013-08-10,925,11329,Saturday,8,2013,3716.0,30667.0,10529.0,"","","",""
2013-08-11,926,11329,Sunday,8,2013,3458.0,33862.0,10200.0,"","","",""
2013-08-12,927,11329,Monday,8,2013,3123.0,27951.0,7679.0,"","","",""
2013-08-13,928,11329,Tuesday,8,2013,2873.0,25096.0,7175.0,"","","",""
2013-08-14,929,11329,Wednesday,8,2013,2961.0,24005.0,6766.0,"","","",""
2013-08-15,930,11329,Thursday,8,2013,2904.0,26910.0,7829.0,"","","",""
2013-08-16,931,11329,Friday,8,2013,3361.0,26324.0,8340.0,"","","",""
2013-08-17,932,11330,Saturday,8,2013,3931.0,30301.0,10199.0,"","","",""
2013-08-18,933,11330,Sunday,8,2013,3629.0,30396.0,10869.0,"","","",""
2013-08-19,934,11330,Monday,8,2013,2867.0,24274.0,8096.0,"","","",""
2013-08-20,935,11330,Tuesday,8,2013,2934.0,21256.0,7435.0,"","","",""
2013-08-21,936,11330,Wednesday,8,2013,3130.0,22326.0,7177.0,"","","",""
2013-08-22,937,11330,Thursday,8,2013,2861.0,21472.0,7460.0,"","","",""
2013-08-23,938,11330,Friday,8,2013,3566.0,25269.0,8278.0,"","","",""
2013-08-24,939,11331,Saturday,8,2013,3850.0,30500.0,10486.0,"","","",""
2013-08-25,940,11331,Sunday,8,2013,4035.0,33880.0,10662.0,"","","",""
2013-08-26,941,11331,Monday,8,2013,2758.0,23550.0,7892.0,"","","",""
2013-08-27,942,11331,Tuesday,8,2013,2823.0,22994.0,7146.0,"","","",""
2013-08-28,943,11331,Wednesday,8,2013,3110.0,22293.0,7053.0,"","","",""
2013-08-29,944,11331,Thursday,8,2013,2809.0,22012.0,6889.0,"","","",""
2013-08-30,945,11331,Friday,8,2013,3753.0,28387.0,9481.0,"","","",""
2013-08-31,946,11332,Saturday,8,2013,4115.0,32728.0,11129.0,"","","",""
2013-09-01,947,11332,Sunday,9,2013,2676.0,32305.0,9760.0,"","","",""
2013-09-02,948,11332,Monday,9,2013,2580.0,34391.0,10101.0,LaborDay,National,"",""
2013-09-03,949,11332,Tuesday,9,2013,2105.0,27725.0,7969.0,"","","",""
2013-09-04,950,11332,Wednesday,9,2013,1955.0,24197.0,7176.0,"","","",""
2013-09-05,951,11332,Thursday,9,2013,2087.0,26048.0,7290.0,"","","",""
2013-09-06,952,11332,Friday,9,2013,2339.0,28227.0,8118.0,"","","",""
2013-09-07,953,11333,Saturday,9,2013,2625.0,34533.0,10442.0,"","","",""
